"Report Date",HealthDistrict,HPRName,Cases,Death
2020-06-09,Rappahannock,"Northwest Region",0,0
2020-06-09,"Rappahannock Rapidan","Northwest Region",0,0
2020-06-09,Richmond,"Central Region",0,0
2020-06-09,Roanoke,"Southwest Region",0,0
2020-06-09,Southside,"Central Region",0,0
2020-06-09,"Thomas Jefferson","Northwest Region",0,0
2020-06-09,"Three Rivers","Eastern Region",0,0
2020-06-09,"Virginia Beach","Eastern Region",0,0
2020-06-09,"West Piedmont","Southwest Region",0,0
2020-06-09,"Western Tidewater","Eastern Region",0,0
2020-06-10,Alexandria,"Northern Region",0,0
2020-06-10,Alleghany,"Southwest Region",0,0
2020-06-10,Arlington,"Northern Region",0,0
2020-06-10,"Central Shenandoah","Northwest Region",0,0
2020-06-10,"Central Virginia","Southwest Region",0,0
2020-06-10,Chesapeake,"Eastern Region",0,0
2020-06-10,Chesterfield,"Central Region",0,0
2020-06-10,Chickahominy,"Central Region",0,0
2020-06-10,Crater,"Central Region",0,0
2020-06-10,"Cumberland Plateau","Southwest Region",0,0
2020-06-10,"Eastern Shore","Eastern Region",0,0
2020-06-10,Fairfax,"Northern Region",2,0
2020-06-10,Hampton,"Eastern Region",0,0
2020-06-10,Henrico,"Central Region",0,0
2020-06-10,Lenowisco,"Southwest Region",0,0
2020-06-10,"Lord Fairfax","Northwest Region",0,0
2020-06-10,Loudoun,"Northern Region",0,0
2020-06-10,"Mount Rogers","Southwest Region",0,0
2020-06-10,"New River","Southwest Region",0,0
2020-06-10,Norfolk,"Eastern Region",0,0
2020-06-10,Peninsula,"Eastern Region",0,0
2020-06-10,Piedmont,"Central Region",0,0
2020-06-10,Pittsylvania-Danville,"Southwest Region",0,0
2020-06-10,Portsmouth,"Eastern Region",0,0
2020-06-10,"Prince William","Northern Region",0,0
2020-06-10,Rappahannock,"Northwest Region",0,0
2020-06-10,"Rappahannock Rapidan","Northwest Region",0,0
2020-06-10,Richmond,"Central Region",0,0
2020-06-10,Roanoke,"Southwest Region",0,0
2020-06-10,Southside,"Central Region",0,0
2020-06-10,"Thomas Jefferson","Northwest Region",0,0
2020-06-10,"Three Rivers","Eastern Region",0,0
2020-06-10,"Virginia Beach","Eastern Region",0,0
2020-06-10,"West Piedmont","Southwest Region",0,0
2020-06-10,"Western Tidewater","Eastern Region",0,0
2020-06-11,Alexandria,"Northern Region",0,0
2020-06-11,Alleghany,"Southwest Region",0,0
2020-06-11,Arlington,"Northern Region",0,0
2020-06-11,"Central Shenandoah","Northwest Region",0,0
2020-06-11,"Central Virginia","Southwest Region",0,0
2020-06-11,Chesapeake,"Eastern Region",0,0
2020-06-11,Chesterfield,"Central Region",0,0
2020-06-11,Chickahominy,"Central Region",0,0
2020-06-11,Crater,"Central Region",0,0
2020-06-11,"Cumberland Plateau","Southwest Region",0,0
2020-06-11,"Eastern Shore","Eastern Region",0,0
2020-06-11,Fairfax,"Northern Region",2,0
2020-06-11,Hampton,"Eastern Region",0,0
2020-06-11,Henrico,"Central Region",0,0
2020-06-11,Lenowisco,"Southwest Region",0,0
2020-06-11,"Lord Fairfax","Northwest Region",0,0
2020-06-11,Loudoun,"Northern Region",0,0
2020-06-11,"Mount Rogers","Southwest Region",0,0
2020-06-11,"New River","Southwest Region",0,0
2020-06-11,Norfolk,"Eastern Region",0,0
2020-06-11,Peninsula,"Eastern Region",0,0
2020-06-11,Piedmont,"Central Region",0,0
2020-06-11,Pittsylvania-Danville,"Southwest Region",0,0
2020-06-11,Portsmouth,"Eastern Region",0,0
2020-06-11,"Prince William","Northern Region",0,0
2020-06-11,Rappahannock,"Northwest Region",0,0
2020-06-11,"Rappahannock Rapidan","Northwest Region",0,0
2020-06-11,Richmond,"Central Region",0,0
2020-06-11,Roanoke,"Southwest Region",0,0
2020-06-11,Southside,"Central Region",0,0
2020-06-11,"Thomas Jefferson","Northwest Region",0,0
2020-06-11,"Three Rivers","Eastern Region",0,0
2020-06-11,"Virginia Beach","Eastern Region",0,0
2020-06-11,"West Piedmont","Southwest Region",0,0
2020-06-11,"Western Tidewater","Eastern Region",0,0
2020-06-12,Alexandria,"Northern Region",0,0
2020-06-12,Alleghany,"Southwest Region",0,0
2020-06-12,Arlington,"Northern Region",0,0
2020-06-12,"Central Shenandoah","Northwest Region",0,0
2020-06-12,"Central Virginia","Southwest Region",0,0
2020-06-12,Chesapeake,"Eastern Region",0,0
2020-06-12,Chesterfield,"Central Region",0,0
2020-06-12,Chickahominy,"Central Region",0,0
2020-06-12,Crater,"Central Region",0,0
2020-06-12,"Cumberland Plateau","Southwest Region",0,0
2020-06-12,"Eastern Shore","Eastern Region",0,0
2020-06-12,Fairfax,"Northern Region",2,0
2020-06-12,Hampton,"Eastern Region",0,0
2020-06-12,Henrico,"Central Region",0,0
2020-06-12,Lenowisco,"Southwest Region",0,0
2020-06-12,"Lord Fairfax","Northwest Region",0,0
2020-06-12,Loudoun,"Northern Region",0,0
2020-06-12,"Mount Rogers","Southwest Region",0,0
2020-06-12,"New River","Southwest Region",0,0
2020-06-12,Norfolk,"Eastern Region",0,0
2020-06-12,Peninsula,"Eastern Region",0,0
2020-06-12,Piedmont,"Central Region",0,0
2020-06-12,Pittsylvania-Danville,"Southwest Region",0,0
2020-06-12,Portsmouth,"Eastern Region",0,0
2020-06-12,"Prince William","Northern Region",0,0
2020-06-12,Rappahannock,"Northwest Region",0,0
2020-06-12,"Rappahannock Rapidan","Northwest Region",0,0
2020-06-12,Richmond,"Central Region",0,0
2020-06-12,Roanoke,"Southwest Region",0,0
2020-06-12,Southside,"Central Region",0,0
2020-06-12,"Thomas Jefferson","Northwest Region",0,0
2020-06-12,"Three Rivers","Eastern Region",0,0
2020-06-12,"Virginia Beach","Eastern Region",0,0
2020-06-12,"West Piedmont","Southwest Region",0,0
2020-06-12,"Western Tidewater","Eastern Region",0,0
2020-06-13,Alexandria,"Northern Region",0,0
2020-06-13,Alleghany,"Southwest Region",0,0
2020-06-13,Arlington,"Northern Region",0,0
2020-06-13,"Central Shenandoah","Northwest Region",0,0
2020-06-13,"Central Virginia","Southwest Region",0,0
2020-06-13,Chesapeake,"Eastern Region",0,0
2020-06-13,Chesterfield,"Central Region",0,0
2020-06-13,Chickahominy,"Central Region",0,0
2020-06-13,Crater,"Central Region",0,0
2020-06-13,"Cumberland Plateau","Southwest Region",0,0
2020-06-13,"Eastern Shore","Eastern Region",0,0
2020-06-13,Fairfax,"Northern Region",2,0
2020-06-13,Hampton,"Eastern Region",0,0
2020-06-13,Henrico,"Central Region",0,0
2020-06-13,Lenowisco,"Southwest Region",0,0
2020-06-13,"Lord Fairfax","Northwest Region",0,0
2020-06-13,Loudoun,"Northern Region",0,0
2020-06-13,"Mount Rogers","Southwest Region",0,0
2020-06-13,"New River","Southwest Region",0,0
2020-06-13,Norfolk,"Eastern Region",0,0
2020-06-13,Peninsula,"Eastern Region",0,0
2020-06-13,Piedmont,"Central Region",0,0
2020-06-13,Pittsylvania-Danville,"Southwest Region",0,0
2020-06-13,Portsmouth,"Eastern Region",0,0
2020-06-13,"Prince William","Northern Region",0,0
2020-06-13,Rappahannock,"Northwest Region",0,0
2020-06-13,"Rappahannock Rapidan","Northwest Region",0,0
2020-06-13,Richmond,"Central Region",0,0
2020-06-13,Roanoke,"Southwest Region",0,0
2020-06-13,Southside,"Central Region",0,0
2020-06-13,"Thomas Jefferson","Northwest Region",0,0
2020-06-13,"Three Rivers","Eastern Region",0,0
2020-06-13,"Virginia Beach","Eastern Region",0,0
2020-06-13,"West Piedmont","Southwest Region",0,0
2020-06-13,"Western Tidewater","Eastern Region",0,0
2020-06-14,Alexandria,"Northern Region",0,0
2020-06-14,Alleghany,"Southwest Region",0,0
2020-06-14,Arlington,"Northern Region",0,0
2020-06-14,"Central Shenandoah","Northwest Region",0,0
2020-06-14,"Central Virginia","Southwest Region",0,0
2020-06-14,Chesapeake,"Eastern Region",0,0
2020-06-14,Chesterfield,"Central Region",0,0
2020-06-14,Chickahominy,"Central Region",0,0
2020-06-14,Crater,"Central Region",0,0
2020-06-14,"Cumberland Plateau","Southwest Region",0,0
2020-06-14,"Eastern Shore","Eastern Region",0,0
2020-06-14,Fairfax,"Northern Region",2,0
2020-06-14,Hampton,"Eastern Region",0,0
2020-06-14,Henrico,"Central Region",0,0
2020-06-14,Lenowisco,"Southwest Region",0,0
2020-06-14,"Lord Fairfax","Northwest Region",0,0
2020-06-14,Loudoun,"Northern Region",0,0
2020-06-14,"Mount Rogers","Southwest Region",0,0
2020-06-14,"New River","Southwest Region",0,0
2020-06-14,Norfolk,"Eastern Region",0,0
2020-06-14,Peninsula,"Eastern Region",0,0
2020-06-14,Piedmont,"Central Region",0,0
2020-06-14,Pittsylvania-Danville,"Southwest Region",0,0
2020-06-14,Portsmouth,"Eastern Region",0,0
2020-06-14,"Prince William","Northern Region",0,0
2020-06-14,Rappahannock,"Northwest Region",0,0
2020-06-14,"Rappahannock Rapidan","Northwest Region",0,0
2020-06-14,Richmond,"Central Region",0,0
2020-06-14,Roanoke,"Southwest Region",0,0
2020-06-14,Southside,"Central Region",0,0
2020-06-14,"Thomas Jefferson","Northwest Region",0,0
2020-06-14,"Three Rivers","Eastern Region",0,0
2020-06-14,"Virginia Beach","Eastern Region",0,0
2020-06-14,"West Piedmont","Southwest Region",0,0
2020-06-14,"Western Tidewater","Eastern Region",0,0
2020-06-15,Alexandria,"Northern Region",0,0
2020-06-15,Alleghany,"Southwest Region",0,0
2020-06-15,Arlington,"Northern Region",0,0
2020-06-15,"Central Shenandoah","Northwest Region",0,0
2020-06-15,"Central Virginia","Southwest Region",0,0
2020-06-15,Chesapeake,"Eastern Region",0,0
2020-06-15,Chesterfield,"Central Region",0,0
2020-06-15,Chickahominy,"Central Region",0,0
2020-06-15,Crater,"Central Region",0,0
2020-06-15,"Cumberland Plateau","Southwest Region",0,0
2020-06-15,"Eastern Shore","Eastern Region",0,0
2020-06-15,Fairfax,"Northern Region",2,0
2020-06-15,Hampton,"Eastern Region",0,0
2020-06-15,Henrico,"Central Region",0,0
2020-06-15,Lenowisco,"Southwest Region",0,0
2020-06-15,"Lord Fairfax","Northwest Region",0,0
2020-06-15,Loudoun,"Northern Region",0,0
2020-06-15,"Mount Rogers","Southwest Region",0,0
2020-06-15,"New River","Southwest Region",0,0
2020-06-15,Norfolk,"Eastern Region",0,0
2020-06-15,Peninsula,"Eastern Region",0,0
2020-06-15,Piedmont,"Central Region",0,0
2020-06-15,Pittsylvania-Danville,"Southwest Region",0,0
2020-06-15,Portsmouth,"Eastern Region",0,0
2020-06-15,"Prince William","Northern Region",0,0
2020-06-15,Rappahannock,"Northwest Region",0,0
2020-06-15,"Rappahannock Rapidan","Northwest Region",0,0
2020-06-15,Richmond,"Central Region",0,0
2020-06-15,Roanoke,"Southwest Region",0,0
2020-06-15,Southside,"Central Region",0,0
2020-06-15,"Thomas Jefferson","Northwest Region",0,0
2020-06-15,"Three Rivers","Eastern Region",0,0
2020-06-15,"Virginia Beach","Eastern Region",0,0
2020-06-15,"West Piedmont","Southwest Region",0,0
2020-06-15,"Western Tidewater","Eastern Region",0,0
2020-06-16,Alexandria,"Northern Region",0,0
2020-06-16,Alleghany,"Southwest Region",0,0
2020-06-16,Arlington,"Northern Region",0,0
2020-06-16,"Central Shenandoah","Northwest Region",0,0
2020-06-16,"Central Virginia","Southwest Region",0,0
2020-06-16,Chesapeake,"Eastern Region",0,0
2020-06-16,Chesterfield,"Central Region",0,0
2020-06-16,Chickahominy,"Central Region",0,0
2020-06-16,Crater,"Central Region",0,0
2020-06-16,"Cumberland Plateau","Southwest Region",0,0
2020-06-16,"Eastern Shore","Eastern Region",0,0
2020-06-16,Fairfax,"Northern Region",2,0
2020-06-16,Hampton,"Eastern Region",0,0
2020-06-16,Henrico,"Central Region",0,0
2020-06-16,Lenowisco,"Southwest Region",0,0
2020-06-16,"Lord Fairfax","Northwest Region",0,0
2020-06-16,Loudoun,"Northern Region",0,0
2020-06-16,"Mount Rogers","Southwest Region",0,0
2020-06-16,"New River","Southwest Region",0,0
2020-06-16,Norfolk,"Eastern Region",0,0
2020-06-16,Peninsula,"Eastern Region",0,0
2020-06-16,Piedmont,"Central Region",0,0
2020-06-16,Pittsylvania-Danville,"Southwest Region",0,0
2020-06-16,Portsmouth,"Eastern Region",0,0
2020-06-16,"Prince William","Northern Region",0,0
2020-06-16,Rappahannock,"Northwest Region",0,0
2020-06-16,"Rappahannock Rapidan","Northwest Region",0,0
2020-06-16,Richmond,"Central Region",0,0
2020-06-16,Roanoke,"Southwest Region",0,0
2020-06-16,Southside,"Central Region",0,0
2020-06-16,"Thomas Jefferson","Northwest Region",0,0
2020-06-16,"Three Rivers","Eastern Region",0,0
2020-06-16,"Virginia Beach","Eastern Region",0,0
2020-06-16,"West Piedmont","Southwest Region",0,0
2020-06-16,"Western Tidewater","Eastern Region",0,0
2020-06-17,Alexandria,"Northern Region",0,0
2020-06-17,Alleghany,"Southwest Region",0,0
2020-06-17,Arlington,"Northern Region",0,0
2020-06-17,"Central Shenandoah","Northwest Region",0,0
2020-06-17,"Central Virginia","Southwest Region",0,0
2020-06-17,Chesapeake,"Eastern Region",0,0
2020-06-17,Chesterfield,"Central Region",0,0
2020-06-17,Chickahominy,"Central Region",0,0
2020-06-17,Crater,"Central Region",0,0
2020-06-17,"Cumberland Plateau","Southwest Region",0,0
2020-06-17,"Eastern Shore","Eastern Region",0,0
2020-06-17,Fairfax,"Northern Region",2,0
2020-06-17,Hampton,"Eastern Region",0,0
2020-06-17,Henrico,"Central Region",0,0
2020-06-17,Lenowisco,"Southwest Region",0,0
2020-06-17,"Lord Fairfax","Northwest Region",0,0
2020-06-17,Loudoun,"Northern Region",0,0
2020-06-17,"Mount Rogers","Southwest Region",0,0
2020-06-17,"New River","Southwest Region",0,0
2020-06-17,Norfolk,"Eastern Region",0,0
2020-06-17,Peninsula,"Eastern Region",0,0
2020-06-17,Piedmont,"Central Region",0,0
2020-06-17,Pittsylvania-Danville,"Southwest Region",0,0
2020-06-17,Portsmouth,"Eastern Region",0,0
2020-06-17,"Prince William","Northern Region",0,0
2020-06-17,Rappahannock,"Northwest Region",0,0
2020-06-17,"Rappahannock Rapidan","Northwest Region",0,0
2020-06-17,Richmond,"Central Region",0,0
2020-06-17,Roanoke,"Southwest Region",0,0
2020-06-17,Southside,"Central Region",0,0
2020-06-17,"Thomas Jefferson","Northwest Region",0,0
2020-06-17,"Three Rivers","Eastern Region",0,0
2020-06-17,"Virginia Beach","Eastern Region",0,0
2020-06-17,"West Piedmont","Southwest Region",0,0
2020-06-17,"Western Tidewater","Eastern Region",0,0
2020-06-18,Alexandria,"Northern Region",0,0
2020-06-18,Alleghany,"Southwest Region",0,0
2020-06-18,Arlington,"Northern Region",0,0
2020-06-18,"Central Shenandoah","Northwest Region",0,0
2020-06-18,"Central Virginia","Southwest Region",0,0
2020-06-18,Chesapeake,"Eastern Region",0,0
2020-06-18,Chesterfield,"Central Region",0,0
2020-06-18,Chickahominy,"Central Region",0,0
2020-06-18,Crater,"Central Region",0,0
2020-06-18,"Cumberland Plateau","Southwest Region",0,0
2020-06-18,"Eastern Shore","Eastern Region",0,0
2020-06-18,Fairfax,"Northern Region",2,0
2020-06-18,Hampton,"Eastern Region",0,0
2020-06-18,Henrico,"Central Region",0,0
2020-06-18,Lenowisco,"Southwest Region",0,0
2020-06-18,"Lord Fairfax","Northwest Region",0,0
2020-06-18,Loudoun,"Northern Region",0,0
2020-06-18,"Mount Rogers","Southwest Region",0,0
2020-06-18,"New River","Southwest Region",0,0
2020-06-18,Norfolk,"Eastern Region",0,0
2020-06-18,Peninsula,"Eastern Region",0,0
2020-06-18,Piedmont,"Central Region",0,0
2020-06-18,Pittsylvania-Danville,"Southwest Region",0,0
2020-06-18,Portsmouth,"Eastern Region",0,0
2020-06-18,"Prince William","Northern Region",0,0
2020-06-18,Rappahannock,"Northwest Region",0,0
2020-06-18,"Rappahannock Rapidan","Northwest Region",0,0
2020-06-18,Richmond,"Central Region",0,0
2020-06-18,Roanoke,"Southwest Region",0,0
2020-06-18,Southside,"Central Region",0,0
2020-06-18,"Thomas Jefferson","Northwest Region",0,0
2020-06-18,"Three Rivers","Eastern Region",0,0
2020-06-18,"Virginia Beach","Eastern Region",0,0
2020-06-18,"West Piedmont","Southwest Region",0,0
2020-06-18,"Western Tidewater","Eastern Region",0,0
2020-06-19,Alexandria,"Northern Region",1,0
2020-06-19,Alleghany,"Southwest Region",0,0
2020-06-19,Arlington,"Northern Region",0,0
2020-06-19,"Central Shenandoah","Northwest Region",0,0
2020-06-19,"Central Virginia","Southwest Region",0,0
2020-06-19,Chesapeake,"Eastern Region",0,0
2020-06-19,Chesterfield,"Central Region",0,0
2020-06-19,Chickahominy,"Central Region",0,0
2020-06-19,Crater,"Central Region",0,0
2020-06-19,"Cumberland Plateau","Southwest Region",0,0
2020-06-19,"Eastern Shore","Eastern Region",0,0
2020-06-19,Fairfax,"Northern Region",2,0
2020-06-19,Hampton,"Eastern Region",0,0
2020-06-19,Henrico,"Central Region",0,0
2020-06-19,Lenowisco,"Southwest Region",0,0
2020-06-19,"Lord Fairfax","Northwest Region",0,0
2020-06-19,Loudoun,"Northern Region",0,0
2020-06-19,"Mount Rogers","Southwest Region",0,0
2020-06-19,"New River","Southwest Region",0,0
2020-06-19,Norfolk,"Eastern Region",0,0
2020-06-19,Peninsula,"Eastern Region",0,0
2020-06-19,Piedmont,"Central Region",0,0
2020-06-19,Pittsylvania-Danville,"Southwest Region",0,0
2020-06-19,Portsmouth,"Eastern Region",0,0
2020-06-19,"Prince William","Northern Region",1,0
2020-06-19,Rappahannock,"Northwest Region",0,0
2020-06-19,"Rappahannock Rapidan","Northwest Region",0,0
2020-06-19,Richmond,"Central Region",0,0
2020-06-19,Roanoke,"Southwest Region",0,0
2020-06-19,Southside,"Central Region",0,0
2020-06-19,"Thomas Jefferson","Northwest Region",0,0
2020-06-19,"Three Rivers","Eastern Region",0,0
2020-06-19,"Virginia Beach","Eastern Region",0,0
2020-06-19,"West Piedmont","Southwest Region",0,0
2020-06-19,"Western Tidewater","Eastern Region",0,0
2020-06-20,Alexandria,"Northern Region",1,0
2020-06-20,Alleghany,"Southwest Region",0,0
2020-06-20,Arlington,"Northern Region",0,0
2020-06-20,"Central Shenandoah","Northwest Region",0,0
2020-06-20,"Central Virginia","Southwest Region",0,0
2020-06-20,Chesapeake,"Eastern Region",0,0
2020-06-20,Chesterfield,"Central Region",0,0
2020-06-20,Chickahominy,"Central Region",0,0
2020-06-20,Crater,"Central Region",0,0
2020-06-20,"Cumberland Plateau","Southwest Region",0,0
2020-06-20,"Eastern Shore","Eastern Region",0,0
2020-06-20,Fairfax,"Northern Region",2,0
2020-06-20,Hampton,"Eastern Region",0,0
2020-06-20,Henrico,"Central Region",0,0
2020-06-20,Lenowisco,"Southwest Region",0,0
2020-06-20,"Lord Fairfax","Northwest Region",0,0
2020-06-20,Loudoun,"Northern Region",0,0
2020-06-20,"Mount Rogers","Southwest Region",0,0
2020-06-20,"New River","Southwest Region",0,0
2020-06-20,Norfolk,"Eastern Region",0,0
2020-06-20,Peninsula,"Eastern Region",0,0
2020-06-20,Piedmont,"Central Region",0,0
2020-06-20,Pittsylvania-Danville,"Southwest Region",0,0
2020-06-20,Portsmouth,"Eastern Region",0,0
2020-06-20,"Prince William","Northern Region",1,0
2020-06-20,Rappahannock,"Northwest Region",0,0
2020-06-20,"Rappahannock Rapidan","Northwest Region",0,0
2020-06-20,Richmond,"Central Region",0,0
2020-06-20,Roanoke,"Southwest Region",0,0
2020-06-20,Southside,"Central Region",0,0
2020-06-20,"Thomas Jefferson","Northwest Region",0,0
2020-06-20,"Three Rivers","Eastern Region",0,0
2020-06-20,"Virginia Beach","Eastern Region",0,0
2020-06-20,"West Piedmont","Southwest Region",0,0
2020-06-20,"Western Tidewater","Eastern Region",0,0
2020-06-21,Alexandria,"Northern Region",1,0
2020-06-21,Alleghany,"Southwest Region",0,0
2020-06-21,Arlington,"Northern Region",0,0
2020-06-21,"Central Shenandoah","Northwest Region",0,0
2020-06-21,"Central Virginia","Southwest Region",0,0
2020-06-21,Chesapeake,"Eastern Region",0,0
2020-06-21,Chesterfield,"Central Region",0,0
2020-06-21,Chickahominy,"Central Region",0,0
2020-06-21,Crater,"Central Region",0,0
2020-06-21,"Cumberland Plateau","Southwest Region",0,0
2020-06-21,"Eastern Shore","Eastern Region",0,0
2020-06-21,Fairfax,"Northern Region",2,0
2020-06-21,Hampton,"Eastern Region",0,0
2020-06-21,Henrico,"Central Region",0,0
2020-06-21,Lenowisco,"Southwest Region",0,0
2020-06-21,"Lord Fairfax","Northwest Region",0,0
2020-06-21,Loudoun,"Northern Region",0,0
2020-06-21,"Mount Rogers","Southwest Region",0,0
2020-06-21,"New River","Southwest Region",0,0
2020-06-21,Norfolk,"Eastern Region",0,0
2020-06-21,Peninsula,"Eastern Region",0,0
2020-06-21,Piedmont,"Central Region",0,0
2020-06-21,Pittsylvania-Danville,"Southwest Region",0,0
2020-06-21,Portsmouth,"Eastern Region",0,0
2020-06-21,"Prince William","Northern Region",1,0
2020-06-21,Rappahannock,"Northwest Region",0,0
2020-06-21,"Rappahannock Rapidan","Northwest Region",0,0
2020-06-21,Richmond,"Central Region",0,0
2020-06-21,Roanoke,"Southwest Region",0,0
